//X Y Z R G B Nx Ny Nz
50000
10.23011494 8.45046329 -9.81194782 0 0 0 0.000978 -0.999999 0.000978
2.63394403 4.35549736 -5.96770859 0 0 0 0.000978 -0.999999 0.000978
4.72335672 5.31009531 -1.91350484 0 0 0 -0.294171 0.001221 -0.955752
12.79674435 6.06845236 -8.77158165 0 0 0 0.999987 0.000981 -0.004907
12.57537270 8.45042515 -2.72134471 0 0 0 0.000978 -0.999999 0.000978
4.44788694 4.48110962 -1.72433066 0 0 0 0.294171 0.001221 0.955752
1.82676363 8.58867168 -5.03395557 0 0 0 0.000978 -0.999999 0.000978
-1.35109246 5.77675009 -6.63254786 0 0 0 0.333691 0.309749 -0.890341
0.94662327 8.15215397 -7.24090195 0 0 0 0.899366 -0.192618 -0.392477
-1.56925702 8.45071220 -3.14755583 0 0 0 0.000978 -0.999999 0.000978
6.79670048 5.10526562 -2.33450747 0 0 0 0.925729 0.001273 -0.378186
10.73054028 8.44344807 -6.78525209 0 0 0 0.000978 0.999999 0.000978
10.86438560 8.44348145 0.42655480 0 0 0 0.000978 0.999999 0.000978
8.15181732 8.58860016 -1.38433146 0 0 0 0.000978 -0.999999 0.000978
6.57085037 8.44355965 -6.59065151 0 0 0 0.000978 0.999999 0.000978
10.23959351 4.28416920 -3.13733673 0 0 0 0.000978 0.999999 0.000978
10.35783672 4.35536385 -3.64654446 0 0 0 0.000978 -0.999999 0.000978
2.84651852 5.34417439 -8.12318611 0 0 0 0.399807 0.001286 0.916599
9.88047028 4.35533905 -10.12390137 0 0 0 0.000978 -0.999999 0.000978
5.14852047 8.58864403 -2.01817107 0 0 0 0.000978 -0.999999 0.000978
12.30342102 8.44341660 -11.99250412 0 0 0 0.000978 0.999999 0.000978
6.15613270 7.72570038 -7.51537561 0 0 0 -0.536052 0.212283 -0.817059
-0.76865125 8.58873367 -1.79483652 0 0 0 0.000978 -0.999999 0.000978
2.49296880 8.44366264 -0.75733197 0 0 0 0.000978 0.999999 0.000978
9.78151894 4.35534096 -11.21514797 0 0 0 0.000978 -0.999999 0.000978
8.12224483 4.28416967 -4.83377266 0 0 0 0.000978 0.999999 0.000978
4.20760250 7.21361732 -1.81316137 0 0 0 -0.931824 -0.220658 0.288121
11.86118984 8.30742455 -12.41932869 0 0 0 0.000978 0.999999 0.000978
9.01678276 7.97751999 -1.65660679 0 0 0 -0.008218 -0.219533 -0.975570
-0.24623060 8.30768967 -2.55080199 0 0 0 0.000978 0.999999 0.000978
9.03227520 7.71955347 1.26687920 0 0 0 0.999960 0.000985 -0.008867
0.11696076 8.30768013 -3.20968461 0 0 0 0.000978 0.999999 0.000978
12.67734051 8.22850037 -2.73377824 0 0 0 0.008478 0.270069 0.962804
6.74015617 6.41387463 -2.47283268 0 0 0 0.925729 0.001273 -0.378186
2.28239489 8.05075073 -1.18918407 0 0 0 -0.297091 0.001223 -0.954848
11.52965832 8.30743122 -9.69008446 0 0 0 0.000978 0.999999 0.000978
11.00656223 8.45044804 -8.65647316 0 0 0 0.000978 -0.999999 0.000978
-2.11218286 8.45071507 -3.94161534 0 0 0 0.000978 -0.999999 0.000978
8.35571098 7.44054794 -4.17805958 0 0 0 0.536052 0.212283 0.817059
10.00176239 4.28416872 0.34334755 0 0 0 0.000978 0.999999 0.000978
10.02321720 8.45049572 -3.86069942 0 0 0 0.000978 -0.999999 0.000978
-1.97118664 4.79674387 -4.02084589 0 0 0 0.912475 0.001291 -0.409130
12.46767426 8.44342422 -1.56685185 0 0 0 0.000978 0.999999 0.000978
-1.33347988 8.15544701 -2.68810105 0 0 0 0.912475 0.001291 -0.409130
10.50778770 8.58852196 -1.65528691 0 0 0 0.000978 -0.999999 0.000978
12.73132992 8.30741501 0.23552555 0 0 0 0.000978 0.999999 0.000978
11.50045013 4.88082314 1.76591170 0 0 0 -0.006883 0.000983 -0.999976
12.70231152 6.15527344 -7.59399986 0 0 0 -0.999987 0.000981 0.004907
3.12218308 4.35552359 -1.50500870 0 0 0 0.000978 -0.999999 0.000978
11.23019314 8.20939350 -11.76069927 0 0 0 0.000978 0.999999 0.000978
12.79096985 6.27184534 -9.99336529 0 0 0 0.999987 0.000981 -0.004907
12.18701935 7.95600224 -12.14953136 0 0 0 -0.900361 0.183541 0.394540
12.68658638 7.74627352 -5.09239817 0 0 0 -0.999960 0.000985 0.008867
12.02507401 8.44343948 -1.89074075 0 0 0 0.000978 0.999999 0.000978
4.17717552 8.30762863 -1.87060988 0 0 0 0.000978 0.999999 0.000978
-2.22133231 7.47761679 -4.72760391 0 0 0 -0.394846 0.259727 -0.881271
1.94884598 8.44363880 -5.37098789 0 0 0 0.000978 0.999999 0.000978
-1.65002620 7.77683401 -6.11491823 0 0 0 0.399807 0.001286 0.916599
2.96733356 4.28416967 -4.48175955 0 0 0 0.000978 0.999999 0.000978
10.92862606 8.30744267 -9.26197624 0 0 0 0.000978 0.999999 0.000978
5.53484154 8.44360447 -2.70502996 0 0 0 0.000978 0.999999 0.000978
10.65196133 8.58851719 -0.81012321 0 0 0 0.000978 -0.999999 0.000978
11.52322578 8.45046234 -1.64197552 0 0 0 0.000978 -0.999999 0.000978
8.92296410 6.49844122 -10.77556896 0 0 0 0.399807 0.001286 0.916599
12.84342766 5.18125820 1.10471797 0 0 0 0.999987 0.000981 -0.004907
8.10639095 8.44356728 -2.35220480 0 0 0 0.000978 0.999999 0.000978
8.98575497 6.46054220 -0.26797041 0 0 0 -0.076536 0.001048 -0.997066
7.55214977 8.44353580 -6.16245270 0 0 0 0.000978 0.999999 0.000978
0.60261917 8.44367313 -3.34396267 0 0 0 0.000978 0.999999 0.000978
-1.71367228 7.17272377 -3.56937027 0 0 0 -0.394846 0.259727 -0.881271
8.64787674 4.35536957 -6.03414774 0 0 0 0.000978 -0.999999 0.000978
12.67806625 8.20179558 -0.95184636 0 0 0 0.999960 0.000985 -0.008867
4.36740589 8.45057964 -8.97570133 0 0 0 0.000978 -0.999999 0.000978
3.59965205 4.35549831 -4.38084650 0 0 0 0.000978 -0.999999 0.000978
1.42811251 8.58871078 0.14711618 0 0 0 0.000978 -0.999999 0.000978
11.83629227 8.31352425 1.67211390 0 0 0 -0.000978 0.000978 0.999999
-0.74360710 4.28417015 -7.08739090 0 0 0 0.000978 0.999999 0.000978
10.17039680 8.45046520 -8.78608322 0 0 0 0.000978 -0.999999 0.000978
12.73980999 6.15646315 0.33764839 0 0 0 -0.999987 0.000981 0.004907
11.49853420 8.44343281 -11.56133270 0 0 0 0.000978 0.999999 0.000978
12.46576500 8.45042038 -3.30286169 0 0 0 0.000978 -0.999999 0.000978
8.17064190 8.30749798 -7.31544256 0 0 0 0.000978 0.999999 0.000978
5.62508440 8.58863354 -2.45824766 0 0 0 0.000978 -0.999999 0.000978
11.50726604 4.28416920 -2.89075279 0 0 0 0.000978 0.999999 0.000978
6.29454994 8.58857346 -8.10701180 0 0 0 0.000978 -0.999999 0.000978
8.16770363 4.28416967 -5.53399277 0 0 0 0.000978 0.999999 0.000978
12.67419720 4.28416872 -0.56101227 0 0 0 0.000978 0.999999 0.000978
4.88075352 8.30759430 -5.20715857 0 0 0 0.000978 0.999999 0.000978
5.90145159 6.49737263 -9.55926514 0 0 0 0.917945 0.001284 -0.396706
12.72183895 8.30740738 -12.64555931 0 0 0 0.000978 0.999999 0.000978
4.80666208 8.58863258 -4.38559437 0 0 0 0.000978 -0.999999 0.000978
0.37017906 8.58872318 -0.85646248 0 0 0 0.000978 -0.999999 0.000978
5.51816368 8.45059586 -4.64818287 0 0 0 0.000978 -0.999999 0.000978
0.27474135 4.35555220 -3.28288794 0 0 0 0.000978 -0.999999 0.000978
8.30316544 7.83006716 -4.21339655 0 0 0 0.836802 0.001352 -0.547504
-1.74289536 6.79663754 -6.11339188 0 0 0 -0.396706 0.001284 -0.917945
11.42829704 7.56098700 1.70157814 0 0 0 -0.000978 0.000978 0.999999
5.64548349 7.40586710 -2.25383830 0 0 0 0.931824 -0.220658 -0.288121
4.15579891 4.35544920 -8.66716576 0 0 0 0.000978 -0.999999 0.000978
10.42047596 4.35532951 -9.94699574 0 0 0 0.000978 -0.999999 0.000978
8.98156071 6.60932350 -1.63386798 0 0 0 0.999976 0.000983 -0.006883
12.06910992 8.30742168 -5.40702105 0 0 0 0.000978 0.999999 0.000978
1.95186138 7.84635162 -7.67773104 0 0 0 0.899366 -0.192618 -0.392477
12.15331650 8.58844948 -5.47155428 0 0 0 0.000978 -0.999999 0.000978
6.21692944 7.35770464 -7.40229940 0 0 0 0.836802 0.001352 -0.547504
12.72609901 7.77241993 0.55992353 0 0 0 -0.999960 0.000985 0.008867
7.71683645 4.28417015 -9.53630066 0 0 0 0.000978 0.999999 0.000978
6.13005400 8.43056488 -9.89470768 0 0 0 0.409130 0.001291 0.912475
3.70862126 5.90231466 -8.60860348 0 0 0 -0.399807 0.001286 -0.916599
9.46559048 4.28416920 -2.68463516 0 0 0 0.000978 0.999999 0.000978
8.42813778 4.28416967 -4.11249924 0 0 0 0.000978 0.999999 0.000978
11.04060745 8.45044708 -6.19125080 0 0 0 0.000978 -0.999999 0.000978
12.34634876 8.32667828 -12.26812553 0 0 0 0.399807 0.001286 0.916599
1.63845801 8.44367599 -0.71750188 0 0 0 0.000978 0.999999 0.000978
6.27757931 8.58861446 -3.79477334 0 0 0 0.000978 -0.999999 0.000978
-1.36291862 7.24114943 -2.75387836 0 0 0 0.912475 0.001291 -0.409130
13.71318436 8.44338417 -4.03282261 0 0 0 0.000978 0.999999 0.000978
2.24861383 6.89288187 -7.85715437 0 0 0 0.399807 0.001286 0.916599
12.79599953 5.53061390 -8.92795372 0 0 0 0.999987 0.000981 -0.004907
10.94391727 8.58847332 -5.17726374 0 0 0 0.000978 -0.999999 0.000978
10.95270443 8.58847237 -10.34351540 0 0 0 0.000978 -0.999999 0.000978
4.48039913 8.30759811 -5.47806263 0 0 0 0.000978 0.999999 0.000978
5.73656845 8.45058250 -6.02273417 0 0 0 0.000978 -0.999999 0.000978
4.30255651 8.35823917 -9.08570480 0 0 0 0.399807 0.001286 0.916599
12.65176868 7.27296734 -9.43566704 0 0 0 -0.999960 0.000985 0.008867
1.25273466 6.15254307 -7.42748451 0 0 0 0.399807 0.001286 0.916599
8.83713818 5.60647106 -10.73811436 0 0 0 0.399807 0.001286 0.916599
1.97644114 8.36059570 -0.71079612 0 0 0 -0.297091 0.001223 -0.954848
8.41177750 8.58859348 -2.60396743 0 0 0 0.000978 -0.999999 0.000978
-0.56677169 8.44371605 0.33049703 0 0 0 0.000978 0.999999 0.000978
3.45758963 7.50571585 -8.34812069 0 0 0 0.399807 0.001286 0.916599
8.66776943 8.45049953 -6.29326010 0 0 0 0.000978 -0.999999 0.000978
4.38638496 8.44358921 -6.98084736 0 0 0 0.000978 0.999999 0.000978
8.95111084 6.41289616 -10.78785706 0 0 0 0.399807 0.001286 0.916599
12.82865047 6.59642315 -2.02394724 0 0 0 0.999987 0.000981 -0.004907
-1.11402380 4.28416967 -2.62638569 0 0 0 0.000978 0.999999 0.000978
13.95877838 4.28416967 -9.29346085 0 0 0 0.000978 0.999999 0.000978
-2.31987166 8.30769444 -6.11672735 0 0 0 0.000978 0.999999 0.000978
-3.00798130 8.58873844 -5.81422138 0 0 0 0.000978 -0.999999 0.000978
7.55667019 8.44357109 -3.15516949 0 0 0 0.000978 0.999999 0.000978
13.89139748 8.54039192 -6.33711624 0 0 0 -0.999976 0.000983 0.006883
7.90072632 8.44355774 -4.19905853 0 0 0 0.000978 0.999999 0.000978
-0.68295479 5.15270948 -0.91410983 0 0 0 -0.912475 0.001291 0.409130
8.27333069 8.38542461 -2.66204357 0 0 0 -0.297091 0.001223 -0.954848
13.67852020 8.44338417 -8.88887405 0 0 0 0.000978 0.999999 0.000978
3.75845242 5.33730268 -8.63035965 0 0 0 -0.399807 0.001286 -0.916599
11.28040409 8.58846569 -12.53452110 0 0 0 0.000978 -0.999999 0.000978
9.00118446 6.63352680 1.49029183 0 0 0 0.999976 0.000983 -0.006883
2.08509564 8.44367027 -0.42136136 0 0 0 0.000978 0.999999 0.000978
8.12500477 4.35541010 -2.91896296 0 0 0 0.000978 -0.999999 0.000978
0.21284103 8.30769634 -0.69773197 0 0 0 0.000978 0.999999 0.000978
-2.36521578 6.87976933 -5.05828094 0 0 0 -0.093270 0.973740 -0.207681
5.26040268 8.44359398 -4.74385357 0 0 0 0.000978 0.999999 0.000978
10.96723938 8.45048141 -1.89538312 0 0 0 0.000978 -0.999999 0.000978
4.00482082 8.30761147 -4.61826324 0 0 0 0.000978 0.999999 0.000978
1.90684021 6.23874712 -0.94414496 0 0 0 0.294171 0.001221 0.955752
4.75138378 8.30759907 -4.76956320 0 0 0 0.000978 0.999999 0.000978
12.82446480 5.45558167 -2.90694475 0 0 0 0.999987 0.000981 -0.004907
5.63100052 4.28416920 0.92023659 0 0 0 0.000978 0.999999 0.000978
10.61711121 4.35536814 -0.88545090 0 0 0 0.000978 -0.999999 0.000978
1.44299817 7.41065788 -0.95140159 0 0 0 0.931824 0.220658 -0.288121
8.12679005 8.45050526 -10.42299557 0 0 0 0.000978 -0.999999 0.000978
12.50624657 4.28416967 -7.02606964 0 0 0 0.000978 0.999999 0.000978
-0.34544072 8.58870697 -4.71209764 0 0 0 0.000978 -0.999999 0.000978
7.05516958 8.30755043 -6.22479153 0 0 0 0.000978 0.999999 0.000978
12.37844372 8.45043278 -0.86848426 0 0 0 0.000978 -0.999999 0.000978
6.54256344 7.25076485 -2.51262188 0 0 0 -0.931824 0.220658 0.288121
0.28265047 4.35556698 -0.92012167 0 0 0 0.000978 -0.999999 0.000978
-2.75594330 4.38911629 -5.52123594 0 0 0 -0.912475 0.001291 0.409130
-1.58322477 8.45070171 -4.71604729 0 0 0 0.000978 -0.999999 0.000978
3.29348707 7.67628527 -1.50256383 0 0 0 -0.297091 0.001223 -0.954848
10.43114662 8.44345379 -7.27333069 0 0 0 0.000978 0.999999 0.000978
