//X Y Z R G B Nx Ny Nz
50000
-1.28717232 12.21606445 7.88398838 0 0 0 -0.262509 0.964929 0.001199
-4.31998920 6.12367773 6.06130886 0 0 0 0.000978 0.999999 0.000978
-0.01925565 6.95849609 9.59564590 0 0 0 -0.999999 0.000978 0.000978
-2.06130958 6.12362051 7.83695555 0 0 0 0.000978 0.999999 0.000978
-0.18049262 10.08173180 10.14820671 0 0 0 0.000978 -0.999999 0.000978
-4.28207684 6.12367678 9.25311661 0 0 0 0.000978 0.999999 0.000978
-2.86734581 9.21932411 10.75547886 0 0 0 0.000978 0.000978 0.999999
-3.74864388 11.45840263 8.55684280 0 0 0 0.000978 -0.999999 0.000978
-0.01683299 8.36700821 4.76060867 0 0 0 -0.999999 0.000978 0.000978
-4.54606438 9.76964664 5.84210777 0 0 0 0.999999 0.000978 0.000978
-0.15210900 6.49864721 8.89611244 0 0 0 0.999995 -0.000979 0.002938
-0.58610743 9.61190605 10.79077435 0 0 0 0.000978 0.000978 -0.999999
-3.53146529 7.52706909 10.81575680 0 0 0 0.000978 0.000978 0.999999
-2.68231750 11.83758831 10.23982430 0 0 0 -0.262509 0.964929 0.001199
-1.27372432 6.80706024 10.54511356 0 0 0 0.001168 -0.220763 0.975327
-3.38944244 9.90604115 10.76655769 0 0 0 0.977134 0.212622 0.001162
-0.09680911 9.37696075 6.00386620 0 0 0 0.000978 0.000978 -0.999999
-0.26090139 11.45840263 6.72491360 0 0 0 0.000978 -0.999999 0.000978
-4.11774921 6.12367249 10.79617023 0 0 0 0.000978 0.999999 0.000978
-1.55372202 6.60825539 10.56516075 0 0 0 -0.999999 0.000978 0.000978
-2.60456300 11.85868263 10.54352856 0 0 0 -0.262509 0.964929 0.001199
-5.68920898 6.12371206 9.67315102 0 0 0 0.000978 0.999999 0.000978
-1.54749727 6.12360764 10.06560516 0 0 0 0.000978 0.999999 0.000978
-5.65879774 9.64689159 10.76764965 0 0 0 -0.977134 -0.212622 0.001162
-2.98067212 10.08173180 9.50823212 0 0 0 0.000978 -0.999999 0.000978
-1.81718314 10.08173180 8.16110802 0 0 0 0.000978 -0.999999 0.000978
-4.55579901 10.00071716 9.05021095 0 0 0 0.381263 0.924466 0.001275
-2.39862394 6.97525692 10.58300877 0 0 0 0.001168 -0.220763 0.975327
-0.37784523 9.21194172 10.77757359 0 0 0 -0.977134 -0.212622 0.001162
-3.00310993 6.10574293 4.09911871 0 0 0 0.040203 0.996375 -0.074973
-0.00766357 6.50443316 7.63896179 0 0 0 -0.999999 0.000978 0.000978
-1.89190948 6.63179111 9.23108482 0 0 0 0.000978 0.999999 0.000978
-0.36879519 7.04903984 7.79261446 0 0 0 0.000978 0.999999 0.000978
-0.20509055 6.94073105 9.81698513 0 0 0 -0.001208 0.271689 -0.962384
-4.64733362 9.03245640 5.95080757 0 0 0 0.977134 0.212622 0.001162
-1.79559624 10.08173180 10.05790520 0 0 0 0.000978 -0.999999 0.000978
-2.53118038 9.43043518 5.97234249 0 0 0 0.000978 0.000978 -0.999999
-4.07281685 8.94638729 5.97234297 0 0 0 0.000978 0.000978 -0.999999
-5.02912045 10.08173180 8.11142063 0 0 0 0.000978 -0.999999 0.000978
0.01287155 8.39669132 5.90385675 0 0 0 0.000978 0.000978 0.999999
-0.69104350 9.28600597 10.77949810 0 0 0 0.977134 0.212622 0.001162
-2.17148352 9.71056938 5.96000767 0 0 0 0.977134 0.212622 0.001162
-5.38252163 9.61491966 10.81884956 0 0 0 0.001098 -0.991141 -0.132811
-0.01925519 7.24000454 9.80765057 0 0 0 -0.999999 0.000978 0.000978
-0.27274227 12.49126434 8.29759216 0 0 0 -0.262509 0.964929 0.001199
-1.71833205 8.87034416 10.76586914 0 0 0 0.977134 0.212622 0.001162
-0.11491492 9.24953270 5.97234488 0 0 0 0.000978 0.000978 -0.999999
0.04521973 9.87052727 7.43731022 0 0 0 0.001162 -0.212622 0.977134
-1.34694791 10.08173180 9.36036777 0 0 0 0.000978 -0.999999 0.000978
-3.14511752 6.12364817 5.38745832 0 0 0 0.000978 0.999999 0.000978
-2.54221010 9.97644043 8.94786072 0 0 0 -0.203702 -0.973523 0.103726
-1.31571901 6.38228655 7.89943266 0 0 0 -0.830587 0.001355 -0.556887
-0.01925648 6.97735929 8.17002773 0 0 0 -0.999999 0.000978 0.000978
-3.69402075 11.56312275 7.11970520 0 0 0 -0.262509 0.964929 0.001199
-3.73631907 8.71627235 10.72212791 0 0 0 0.000978 0.000978 0.999999
-2.08209729 11.77840805 5.39264631 0 0 0 0.000978 0.000978 -0.999999
-0.50900018 12.42717075 7.71011734 0 0 0 -0.262509 0.964929 0.001199
-1.88563824 9.95962238 10.82116222 0 0 0 0.000978 0.999999 0.000978
-1.11142683 6.12359667 6.26171446 0 0 0 0.000978 0.999999 0.000978
-4.90348387 10.14441681 6.39575005 0 0 0 0.381263 0.924466 0.001275
-1.29288399 6.63263464 10.11363697 0 0 0 -0.999999 0.000978 0.000978
-5.32196236 9.79478550 5.93918705 0 0 0 -0.977134 0.212622 0.001162
-4.89437485 6.12369204 4.79521847 0 0 0 0.000978 0.999999 0.000978
0.08316749 8.52601814 5.36680746 0 0 0 0.999999 0.000978 0.000978
-0.31128281 6.90942574 8.88165951 0 0 0 -0.095649 0.297430 -0.949940
-0.61130381 6.12358379 4.18379402 0 0 0 0.000978 0.999999 0.000978
-4.95468140 10.07427216 10.82207108 0 0 0 0.000978 0.000978 -0.999999
-5.72344303 9.73110485 5.82487202 0 0 0 0.001098 0.991141 -0.132811
-3.98373675 11.45840263 9.27326298 0 0 0 0.000978 -0.999999 0.000978
-4.61935139 9.63030243 6.09055471 0 0 0 0.000978 -0.999999 0.000978
0.08316578 7.16295624 4.22332144 0 0 0 0.999999 0.000978 0.000978
-0.76825595 9.07344055 10.76794624 0 0 0 -0.977134 0.212622 0.001162
-5.10766172 6.10574293 9.89597321 0 0 0 0.040209 0.999038 -0.017527
-0.16914813 6.81493044 9.26916218 0 0 0 0.999999 0.000978 0.000978
-5.60757637 6.12371016 5.43232965 0 0 0 0.000978 0.999999 0.000978
-0.17888272 6.76986933 8.54554558 0 0 0 0.000978 -0.999999 0.000978
-5.34477139 9.63030243 7.01292658 0 0 0 0.000978 -0.999999 0.000978
-0.15079658 6.93258810 10.18316936 0 0 0 0.999999 -0.000978 -0.000978
-3.59141493 11.59095478 5.81092024 0 0 0 -0.262509 0.964929 0.001199
-4.45199537 6.12368107 10.75703430 0 0 0 0.000978 0.999999 0.000978
0.08316603 6.28620148 5.73600101 0 0 0 0.999999 0.000978 0.000978
0.08316752 9.08751774 4.70070982 0 0 0 0.999999 0.000978 0.000978
-4.99655151 10.18287849 7.62178612 0 0 0 0.381263 0.924466 0.001275
-3.80639029 8.06741142 5.39902735 0 0 0 -0.832674 0.001354 0.553762
-0.30885768 6.83701563 8.89642906 0 0 0 -0.104109 -0.293876 0.950157
0.05052174 9.13696766 8.93439770 0 0 0 -0.999999 0.000978 0.000978
-0.00205809 8.96609211 6.58139038 0 0 0 0.999736 -0.022971 0.000999
-1.35060358 11.45840263 8.58262920 0 0 0 0.000978 -0.999999 0.000978
0.08074582 7.63922977 10.68005371 0 0 0 0.999999 0.000978 0.000978
-1.47716713 8.60582256 5.97039318 0 0 0 0.000978 0.999999 0.000978
-1.03432000 12.28465652 6.37723875 0 0 0 -0.262509 0.964929 0.001199
-1.01512551 9.75944805 5.95556402 0 0 0 0.977134 -0.212622 0.001162
-2.62754989 6.24414968 6.00515652 0 0 0 0.000978 0.000978 0.999999
-0.20815668 7.12386990 8.14118195 0 0 0 0.000978 -0.999999 0.000978
-3.49524283 11.61704350 5.59719276 0 0 0 -0.262509 0.964929 0.001199
-5.67404270 9.12320995 10.77853966 0 0 0 0.977134 -0.212622 0.001162
-2.29299116 11.45840263 7.20129585 0 0 0 0.000978 -0.999999 0.000978
-3.18927670 11.33066845 4.92055035 0 0 0 0.001219 0.956644 -0.291258
-1.45044816 10.08173180 9.53195667 0 0 0 0.000978 -0.999999 0.000978
0.00555176 7.05449152 9.88377666 0 0 0 -0.999999 0.000978 0.000978
-3.84609866 6.10574293 4.77662325 0 0 0 0.059494 0.993440 -0.097660
-4.85605621 10.08173180 5.49715614 0 0 0 0.000978 -0.999999 0.000978
-2.98165011 6.62370014 10.33678246 0 0 0 -0.999999 0.000978 0.000978
-3.07646751 10.06361008 6.00372887 0 0 0 0.000978 0.000978 -0.999999
-3.10216498 6.10574293 9.75462723 0 0 0 -0.004936 0.999976 0.004936
-1.00787926 8.37611866 10.74601460 0 0 0 -0.001022 0.048051 0.998844
0.08316606 6.93453741 4.95921993 0 0 0 0.999999 0.000978 0.000978
-1.12599754 8.73473644 5.97234678 0 0 0 0.000978 0.000978 -0.999999
-1.39941883 6.62487316 10.03008175 0 0 0 0.000978 -0.999999 0.000978
-2.27749562 6.10574293 10.01334572 0 0 0 -0.007172 0.999003 0.044059
0.04627470 9.48596954 7.29821205 0 0 0 0.001162 0.212622 0.977134
-5.28696537 9.37806129 4.10092497 0 0 0 0.001098 -0.991141 0.132811
-3.91682458 6.95693922 5.40897465 0 0 0 0.832674 0.001354 -0.553762
-1.98276877 11.33290577 4.92793655 0 0 0 0.001219 0.956644 -0.291258
-1.76254416 8.65727997 6.00379038 0 0 0 0.000978 0.000978 -0.999999
0.04857968 8.94393349 9.97356415 0 0 0 0.001162 -0.212622 -0.977134
-4.10337830 11.45840263 10.39206600 0 0 0 0.000978 -0.999999 0.000978
-0.02991185 6.76986885 10.20034409 0 0 0 0.000978 -0.999999 0.000978
-1.96817040 9.18901443 10.77965069 0 0 0 0.977134 0.212622 0.001162
-4.70745373 9.63030338 10.34523106 0 0 0 0.000978 -0.999999 0.000978
-3.51425314 8.67001915 10.72213745 0 0 0 0.000978 0.000978 0.999999
-1.17303216 9.86311722 10.75646305 0 0 0 0.977134 -0.212622 0.001162
-1.69337463 6.12361145 4.50622892 0 0 0 0.000978 0.999999 0.000978
-3.18126297 8.94117451 5.94554806 0 0 0 0.977134 -0.212622 0.001162
-0.27806437 9.46710873 5.94727421 0 0 0 0.977134 0.212622 0.001162
0.07975541 7.58919477 7.36493301 0 0 0 0.000978 0.000978 -0.999999
0.08316695 7.44552994 5.80855656 0 0 0 0.999999 0.000978 0.000978
-5.61940432 9.76894188 6.15800047 0 0 0 0.001098 -0.991141 0.132811
-2.36972356 11.55811787 5.39264679 0 0 0 0.000978 0.000978 -0.999999
0.07462603 8.34796143 6.26787281 0 0 0 0.999976 0.006883 0.000983
-4.46347857 10.08173180 8.97666168 0 0 0 0.000978 -0.999999 0.000978
-4.29755640 6.10574293 8.17389679 0 0 0 0.032812 0.998115 -0.051864
-3.07996035 6.12364626 4.90126753 0 0 0 0.000978 0.999999 0.000978
-5.32705116 8.72923565 10.72205353 0 0 0 0.000978 0.000978 0.999999
-0.32204929 8.10907841 10.24771690 0 0 0 -0.672185 -0.736065 0.079849
-1.60271132 6.12360907 9.80406284 0 0 0 0.000978 0.999999 0.000978
-0.01925465 8.19536400 8.79102993 0 0 0 -0.999999 0.000978 0.000978
-4.43515778 9.87270737 5.13898945 0 0 0 0.000978 -0.999999 0.000978
-0.50555617 11.45840263 9.05580330 0 0 0 0.000978 -0.999999 0.000978
0.04605443 9.23422432 8.37334538 0 0 0 0.001162 -0.212622 -0.977134
-2.68730998 8.75110817 5.95915318 0 0 0 0.977134 0.212622 0.001162
-4.04532242 6.12367105 4.86715078 0 0 0 0.000978 0.999999 0.000978
-2.17845988 7.12674141 10.64348412 0 0 0 0.001168 0.975327 0.220763
-4.79924631 9.81060219 10.75547981 0 0 0 0.000978 0.000978 0.999999
-0.29152104 6.45857477 7.75763273 0 0 0 -0.006525 0.426730 -0.904355
0.08316738 8.86986828 4.75692463 0 0 0 0.999999 0.000978 0.000978
-1.09049702 10.08173180 5.57463789 0 0 0 0.000978 -0.999999 0.000978
-1.44204450 6.12360525 4.89012814 0 0 0 0.000978 0.999999 0.000978
-3.77131915 6.10574293 7.67120886 0 0 0 0.024290 0.998016 -0.058086
-1.55645084 10.08173180 7.19111872 0 0 0 0.000978 -0.999999 0.000978
-1.18838072 11.46491623 7.87810946 0 0 0 0.000978 0.999999 0.000978
0.08312200 9.27539539 10.63135338 0 0 0 -0.999999 0.000978 0.000978
-4.74099255 9.63030338 10.31637764 0 0 0 0.000978 -0.999999 0.000978
0.01522806 9.91497803 9.48021412 0 0 0 0.999999 0.000978 0.000978
-0.33503687 11.10259533 4.16786957 0 0 0 0.001219 0.956644 -0.291258
-5.49040937 10.38698387 7.25016546 0 0 0 0.381263 0.924466 0.001275
-0.96564209 6.10574293 10.73347569 0 0 0 -0.001087 0.992690 0.120688
-1.41086483 6.62487316 10.35326004 0 0 0 0.000978 -0.999999 0.000978
0.12516928 11.77661896 5.39264297 0 0 0 0.000978 0.000978 -0.999999
0.03006097 9.07835197 8.47165012 0 0 0 0.001162 0.212622 0.977134
-3.22554541 10.08173180 8.83363056 0 0 0 0.000978 -0.999999 0.000978
-2.64245152 11.45840263 7.49273205 0 0 0 0.000978 -0.999999 0.000978
-0.39820656 8.86765480 5.97234583 0 0 0 0.000978 0.000978 -0.999999
-5.27893639 9.67645264 4.59539700 0 0 0 0.001098 0.991141 -0.132811
-5.72269964 7.34848738 8.99705315 0 0 0 -0.462431 0.001317 -0.886654
-3.06886482 11.46491623 7.95568657 0 0 0 0.000978 0.999999 0.000978
-4.84934235 6.10574293 10.41002941 0 0 0 0.031203 0.999513 -0.001007
