//X Y Z R G B Nx Ny Nz
50000
3.87578392 10.08173180 6.08255911 0 0 0 0.000978 -0.999999 0.000978
-0.37461993 6.72327518 10.54872608 0 0 0 0.000978 0.000978 0.999999
3.24439073 6.12348700 9.70273399 0 0 0 0.000978 0.999999 0.000978
4.25460434 11.04529858 12.91195011 0 0 0 0.001217 0.957524 0.288352
5.91361427 9.87646770 10.77560234 0 0 0 0.999999 0.000978 0.000978
5.03322315 10.08173180 6.99225616 0 0 0 0.000978 -0.999999 0.000978
0.04932947 6.11725998 8.91721916 0 0 0 0.000978 -0.999999 0.000978
5.97682381 5.97740507 13.06244755 0 0 0 0.996050 -0.085252 0.024820
0.05052100 9.97690868 8.11931229 0 0 0 -0.999999 0.000978 0.000978
0.00240155 8.32185459 7.00233555 1 1 1 0.977014 0.022501 -0.211983
5.91361094 7.33985710 14.23050022 0 0 0 0.999999 0.000978 0.000978
-0.18707848 4.28416872 4.46276283 0 0 0 0.000978 0.999999 0.000978
-2.52872610 4.36006021 3.54965401 0 0 0 -0.029323 -0.995881 -0.085796
-0.35775074 4.36006021 11.92130375 0 0 0 -0.020100 -0.997574 0.066646
5.68229055 6.37377310 7.65055561 0 0 0 0.468736 0.001320 -0.883337
3.03322911 11.45840263 7.62760496 0 0 0 0.000978 -0.999999 0.000978
-0.82494783 10.77807236 13.79572773 0 0 0 0.001217 0.957524 0.288352
-0.23954105 4.28416872 9.46095371 0 0 0 0.000978 0.999999 0.000978
-0.27942371 6.10574293 4.13358164 0 0 0 0.053908 0.995656 -0.075912
2.92752814 6.24826813 10.82166100 0 0 0 0.000978 0.000978 0.999999
3.80409050 10.08173180 10.94107914 0 0 0 0.000978 -0.999999 0.000978
-5.49172306 10.88799667 4.21505642 0 0 0 -0.420274 0.907321 0.011783
-4.14983368 7.49994659 10.71575642 0 0 0 0.000978 0.000978 -0.999999
1.78561771 8.52445412 10.82745647 0 0 0 0.000978 0.000978 0.999999
0.46378422 4.36006021 7.68448210 0 0 0 0.002985 -0.999884 -0.014924
